Admit ID,RFP % Present,RFP Last Status,RFP Last Internal Rating,RFP Last TRACK Score,RFP Tech Ability,RFP Learnability,Last Graduation,RFP Communicability,RFP Avg TRACK Score,TechCategory,Year,Practice Head
CIC032022-11646,100.0,Need No Help,Meets expectations,3.98,1.58,1.63,B.E. / B.TECH Non IT,0.84,4.05,FullStack_DeepTech,2015.0,Nagendra
CIC032022-11662,94.0,Need Less Help,Improvement needed,3.79,1.47,1.44,B.E. / B.TECH Non IT,0.7,3.6,FullStack_DeepTech,2019.0,Gunjan
CIC042022-11665,74.0,Need More Help,Improvement needed,3.01,1.17,1.29,B.E. / B.TECH Non IT,0.67,3.12,BasicTech,2021.0,Nagendra
CIC032022-11565,96.0,Need No Help,Meets expectations,3.8,1.48,1.47,B.E. / B.TECH Non IT,0.74,3.69,AdvTech_1_2,2019.0,Nagendra
CIC032022-11586,100.0,Need No Help,Meets expectations,3.8,1.51,1.5,B.E. / B.TECH Non IT,0.73,3.74,AdvTech_1_2,2016.0,Nagendra
CIC032022-11574,100.0,Need No Help,Meets expectations,3.92,1.51,1.55,B.E. / B.TECH Non IT,0.75,3.81,FullStack_DeepTech,2021.0,Nagendra
CIC032022-11558,73.0,Need No Help,Meets expectations,4.34,1.57,1.54,B.E. / B.TECH Non IT,0.94,4.05,AdvTech_1_2,2018.0,Nagendra
CIC042022-11668,89.0,Need No Help,Meets expectations,4.16,1.62,1.65,PG Non IT,0.87,4.14,FullStack_DeepTech,2018.0,Nagendra
CIC032022-11635,100.0,Need No Help,Meets expectations,4.28,1.6,1.66,B.E. / B.TECH CS,0.78,4.04,AdvTech_1_2,2019.0,Nagendra
CIC042022-11714,97.0,Need Less Help,Meets expectations,3.98,1.52,1.46,B.E. / B.TECH,0.72,3.69,BasicTech,2017.0,Nagendra
CIC032022-11458,92.0,Need More Help,Improvement needed,3.39,1.05,1.41,MCA,0.96,3.41,AdvTech_1_2,2020.0,Ashish
CIC042022-11763,92.0,Need More Help,Improvement needed,3.44,1.05,1.39,B.E. / B.TECH Non IT,0.94,3.37,AdvTech_1_2,2016.0,Ashish
CIC032022-11347,98.0,Need Less Help,Meets expectations,4.08,1.44,1.76,B.E. / B.TECH CS,0.8,4.0,AdvTech_1_2,2018.0,Ashish
CIC032022-11595,56.0,Need More Help,Improvement needed,2.94,0.94,1.32,B.E. / B.TECH Non IT,0.7,2.96,BasicTech,2020.0,Ashish
CIC042022-11778,100.0,Need Less Help,Meets expectations,3.72,1.46,1.44,B.E. / B.TECH CS,0.96,3.86,FullStack_DeepTech,2021.0,Ashish
CIC042022-11698,98.0,Need More Help,Meets expectations,3.56,0.99,1.3,B.E. / B.TECH Non IT,0.93,3.22,FullStack_DeepTech,2021.0,Ashish
CIC042022-11771,74.0,Need Less Help,Meets expectations,3.65,1.29,1.38,B.E. / B.TECH Non IT,0.99,3.66,FullStack_DeepTech,2020.0,Ashish
CIC042022-11669,94.0,Need Less Help,Meets expectations,4.03,1.57,1.55,B.E. / B.TECH CS,0.83,3.95,FullStack_DeepTech,2018.0,Ashish
CIC032022-11629,92.0,Need Less Help,Meets expectations,4.08,1.54,1.63,B.E. / B.TECH,0.84,4.01,FullStack_DeepTech,2021.0,Sunil
CIC032022-11643,98.0,Need Less Help,Meets expectations,4.15,1.51,1.7,B.E. / B.TECH Non IT,0.94,4.15,FullStack_DeepTech,2018.0,Sunil
CIC032022-11657,94.0,Need Less Help,Meets expectations,3.64,1.48,1.48,B.E. / B.TECH IT,0.81,3.77,FullStack_DeepTech,2017.0,Sunil
CIC032022-11652,100.0,Need Less Help,Meets expectations,4.21,1.52,1.69,B.E. / B.TECH IT,0.98,4.19,FullStack_DeepTech,2017.0,Sunil
CIC032022-11445,92.0,Need Less Help,Meets expectations,3.75,1.54,1.65,B.E. / B.TECH Non IT,0.74,3.92,FullStack_DeepTech,2018.0,Sunil
CIC032022-11473,93.0,Need Less Help,Meets expectations,4.19,1.51,1.66,B.E. / B.TECH IT,0.89,4.07,FullStack_DeepTech,2019.0,Ashish
CIC042022-11754,100.0,Need Less Help,Improvement needed,3.9,1.24,1.54,B.E. / B.TECH CS,0.81,3.58,FullStack_DeepTech,2017.0,Ashish
CIC032022-11415,98.0,Need Less Help,Meets expectations,3.77,1.36,1.56,B.E. / B.TECH IT,0.82,3.74,FullStack_DeepTech,2019.0,Ashish
CIC042022-11766,82.0,Need Less Help,Meets expectations,3.98,1.29,1.44,B.E. / B.TECH,0.74,3.46,FullStack_DeepTech,2020.0,Ashish
CIC042022-11736-BL,72.0,Need Less Help,Improvement needed,3.67,1.37,1.38,MSc CS/IT,0.74,3.49,FullStack_DeepTech,2014.0,Nagendra
CIC042022-11741-BL,72.0,Need Less Help,Improvement needed,4.1,1.63,1.58,B.E. / B.TECH CS,0.84,4.05,FullStack_DeepTech,2021.0,Nagendra
CIC032022-11395-BL,72.0,Need Less Help,Improvement needed,3.92,1.5,1.5,B.E. / B.TECH CS,0.79,3.79,FullStack_DeepTech,2017.0,Nagendra
CIC042022-11742-BL,78.0,Need Less Help,Improvement needed,4.03,1.61,1.64,B.E. / B.TECH Non IT,0.75,4.0,FullStack_DeepTech,2018.0,Nagendra
CIC042022-11750-BL,78.0,Need Less Help,Improvement needed,4.02,1.69,1.65,B.E. / B.TECH Non IT,0.77,4.12,FullStack_DeepTech,2018.0,Nagendra
CIC122021-10588-BL,99.0,Need Less Help,Improvement needed,3.74,1.38,1.4,M.E. / M.Tech CS/IT,0.75,3.53,FullStack_DeepTech,2019.0,Nagendra
CIC032022-11529-BL,77.0,Need Less Help,Improvement needed,3.54,1.47,1.47,B.E. / B.TECH Non IT,0.72,3.66,FullStack_DeepTech,2016.0,Nagendra
CIC032022-11508-BL,95.0,Need More Help,Improvement needed,3.14,1.38,1.34,B.E. / B.TECH Non IT,0.68,3.41,FullStack_DeepTech,2018.0,Nagendra
CIC042022-11735-BL,95.0,Need Less Help,Improvement needed,3.42,1.4,1.47,B.E. / B.TECH,0.7,3.58,FullStack_DeepTech,2019.0,Nagendra
CIC042022-11887,88.0,Need No Help,Meets expectations,3.53,1.53,1.62,B.E. / B.TECH,0.81,3.96,FullStack_DeepTech,2019.0,Ashish
CIC042022-11743-BL,72.0,Need Less Help,Improvement needed,3.56,1.46,1.48,B.E. / B.TECH,0.73,3.67,FullStack_DeepTech,2018.0,Nagendra
CIC042022-11677,85.0,Need Less Help,Improvement needed,3.35,1.25,1.35,B.E. / B.TECH Non IT,0.76,3.36,FullStack_DeepTech,2020.0,Gunjan
CIC042022-11727,91.0,Need Less Help,Improvement needed,3.8,1.47,1.48,B.E. / B.TECH CS,0.8,3.75,FullStack_DeepTech,2019.0,Gunjan
CIC022022-11165,64.0,Need More Help,Improvement needed,3.34,1.14,1.34,B.E. / B.TECH Non IT,0.72,3.2,BasicTech,2020.0,Gunjan
CIC042022-11712,73.0,Need Less Help,Improvement needed,3.54,1.31,1.44,B-tech,0.8,3.55,AdvTech_1_2,2019.0,Gunjan
CIC042022-11779,79.0,Need Less Help,Meets expectations,4.12,1.52,1.47,B.E. / B.TECH,0.93,3.92,AdvTech_1_2,2020.0,Sunil
CIC042022-11819,99.0,Need Less Help,Meets expectations,4.37,1.51,1.58,B.E. / B.TECH CS,0.95,4.03,FullStack_DeepTech,2021.0,Sunil
CIC042022-11827,58.0,Need Less Help,Improvement needed,3.35,1.22,1.44,B.E. / B.TECH,0.73,3.39,AdvTech_1_2,2021.0,Ashish
CIC042022-11868,78.0,Need Less Help,Meets expectations,4.03,1.4,1.49,B.E. / B.TECH,0.85,3.74,AdvTech_1_2,2021.0,Sunil
CIC042022-11834,66.0,Need More Help,Unsatisfactory,3.22,1.3,1.35,B.E. / B.TECH CS,0.72,3.37,BasicTech,2021.0,Sunil
CIC042022-11838,81.0,Need Less Help,Meets expectations,4.02,1.39,1.5,B.E. / B.TECH IT,0.76,3.66,AdvTech_1_2,2020.0,Sunil
CIC042022-11869,81.0,Need Less Help,Meets expectations,4.25,1.41,1.52,B.E. / B.TECH,0.9,3.83,AdvTech_1_2,2021.0,Sunil
CIC042022-11875,100.0,Need More Help,Improvement needed,3.43,1.3,1.39,B.E. / B.TECH Non IT,0.7,3.39,AdvTech_1_2,2015.0,Sunil
CIC032022-11440,100.0,Need Less Help,Meets expectations,3.94,1.4,1.45,B.E. / B.TECH Non IT,0.81,3.66,FullStack_DeepTech,2017.0,Sunil
CIC042022-11817,80.77,Need Less Help,Improvement needed,3.87,1.4,1.45,B.E. / B.TECH Non IT,0.89,3.74,AdvTech_1_2,2019.0,Sunil
CIC032022-11555,86.76,Need More Help,Improvement needed,3.57,1.37,1.48,B.E. / B.TECH,0.7,3.54,AdvTech_1_2,2016.0,Sunil
CIC042022-11676,93.55,Need Less Help,Improvement needed,3.92,1.52,1.63,B.E. / B.TECH,0.82,3.97,FullStack_DeepTech,2021.0,Sunil
CIC042022-11730,95.31,Need Less Help,Improvement needed,4.12,1.59,1.64,B.E. / B.TECH Non IT,0.77,4.0,FullStack_DeepTech,2018.0,Gunjan
CIC042022-11831,92.19,Need Less Help,Improvement needed,3.91,1.56,1.52,B.E. / B.TECH Non IT,0.72,3.8,FullStack_DeepTech,2016.0,Gunjan
CIC042022-11842,58.49,Need Less Help,Improvement needed,3.74,1.42,1.42,B.E. / B.TECH Non IT,0.73,3.58,AdvTech_1_2,2019.0,Gunjan
CIC042022-11906,82.81,Need Less Help,Improvement needed,3.54,1.39,1.47,B.E. / B.TECH CS,0.77,3.63,FullStack_DeepTech,2020.0,Gunjan
CIC042022-11784,98.44,Need Less Help,Meets expectations,4.22,1.71,1.69,B.E. / B.TECH Non IT,0.87,4.27,FullStack_DeepTech,2019.0,Gunjan
CIC042022-11917,96.88,Need Less Help,Meets expectations,4.34,1.72,1.73,B.E. / B.TECH Non IT,0.84,4.29,FullStack_DeepTech,2018.0,Gunjan
CIC052022-11943,92.19,Need Less Help,Improvement needed,4.1,1.49,1.62,B.E. / B.TECH CS,0.83,3.94,FullStack_DeepTech,2021.0,Gunjan
CIC112021-10403,69.35,Need No Help,Meets expectations,4.46,1.5,1.51,B.E. / B.TECH Non IT,0.83,3.83,FullStack_DeepTech,2021.0,Nagendra
CIC042022-11883,85.48,Need Less Help,Improvement needed,3.73,1.49,1.24,B.E. / B.TECH Non IT,0.74,3.47,AdvTech_1_2,2019.0,Nagendra
CIC032022-11421,67.65,Need More Help,Improvement needed,3.6,1.3,1.47,B.E. Electronics & Telecommunications,0.85,3.62,FullStack_DeepTech,2017.0,Ashish
CIC042022-11870,97.1,Need Less Help,Meets expectations,4.7,1.64,1.71,B.E. / B.TECH CS,0.98,4.33,FullStack_DeepTech,2018.0,Gunjan
CIC042022-11871,97.1,Need Less Help,Meets expectations,4.7,1.81,1.91,B.E. / B.TECH CS,0.99,4.71,FullStack_DeepTech,2018.0,Gunjan
CIC042022-11925,95.0,Need No Help,Meets expectations,4.19,1.36,1.62,B.E. / B.TECH Non IT,0.87,3.84,FullStack_DeepTech,2021.0,Gunjan
CIC052022-11987,88.33,Need Less Help,Improvement needed,3.61,1.29,1.6,B.E. / B.TECH Non IT,0.83,3.71,AdvTech_1_2,2019.0,Gunjan
CIC042022-11782,86.67,Need Less Help,Meets expectations,4.02,1.37,1.6,B.E. / B.TECH IT,0.82,3.79,FullStack_DeepTech,2019.0,Ashish
CIC032022-11491,98.25,Need Less Help,Improvement needed,3.16,1.34,1.48,BSc Non IT,0.93,3.91,AdvTech_1_2,2021.0,Ashish
CIC042022-11777,60.0,Need Less Help,Meets expectations,3.74,1.2,1.48,B.E. / B.TECH Non IT,0.79,3.47,AdvTech_1_2,2019.0,Ashish
CIC052022-12006,85.0,Need More Help,Improvement needed,3.72,1.29,1.6,MCA,0.79,3.68,FullStack_DeepTech,2022.0,Ashish
CIC052022-11986,78.33,Need More Help,Improvement needed,3.29,1.23,1.52,B.E. / B.TECH Non IT,0.75,3.5,AdvTech_1_2,2020.0,Ashish
CIC052022-11951,81.67,Need More Help,Improvement needed,3.48,1.23,1.5,B.E. / B.TECH Non IT,0.69,3.43,AdvTech_1_2,2018.0,Ashish
CIC052022-11999,85.0,Need Less Help,Meets expectations,3.67,1.31,1.56,B.E. / B.TECH Non IT,0.81,3.68,FullStack_DeepTech,2019.0,Ashish
CIC052022-12005,83.33,Need No Help,Meets expectations,4.2,1.55,1.65,BSc,0.86,4.06,FullStack_DeepTech,2020.0,Ashish
CIC052022-11930,87.3,Need Less Help,Meets expectations,3.68,1.42,1.45,B.E. / B.TECH Non IT,0.75,3.61,FullStack_DeepTech,2019.0,Ashish
CIC042022-11697,71.43,Need Less Help,Meets expectations,3.5,1.37,1.45,BSc CS,0.79,3.6,AdvTech_1_2,2020.0,Ashish
CIC052022-11953,95.24,Need More Help,Improvement needed,3.34,1.38,1.38,B.E. / B.TECH IT,0.75,3.51,StdTech,2019.0,Ashish
CIC052022-11937,93.65,Need More Help,Improvement needed,3.34,1.32,1.37,B.E. / B.TECH Non IT,0.73,3.42,FullStack_DeepTech,2020.0,Ashish
CIC052022-12050,100.0,Need Less Help,Meets expectations,3.5,1.4,1.38,B.E. / B.TECH IT,0.78,3.56,FullStack_DeepTech,2021.0,Ashish
CIC052022-12043,87.27,Need Less Help,Meets expectations,4.04,1.86,1.48,B.E. / B.TECH,0.75,4.09,FullStack_DeepTech,2019.0,Sunil
CIC052022-12034,87.3,Need More Help,Improvement needed,3.33,1.31,1.38,B.E. / B.TECH CS,0.72,3.41,AdvTech_1_2,2021.0,Ashish
CIC052022-11959,98.28,Need Less Help,Meets expectations,4.1,1.59,1.48,B.E. / B.TECH CS,0.77,3.84,AdvTech_1_2,2018.0,Nagendra
CIC052022-12010,98.28,Need Less Help,Meets expectations,4.16,1.6,1.48,B.E. / B.TECH Non IT,0.78,3.86,FullStack_DeepTech,2019.0,Nagendra
CIC042022-11845,77.59,Need More Help,Meets expectations,3.92,1.29,1.4,B.E. / B.TECH Non IT,0.79,3.48,FullStack_DeepTech,2021.0,Nagendra
CIC052022-12068,98.28,Need Less Help,Meets expectations,3.86,1.58,1.45,B.E. / B.TECH Non IT,0.75,3.79,FullStack_DeepTech,2019.0,Nagendra
CIC052022-11957,100.0,Need More Help,Improvement needed,2.86,0.95,1.25,B.E. / B.TECH Non IT,0.71,2.9,BasicTech,2021.0,Nagendra
CIC052022-12038,93.33,Need Less Help,Improvement needed,3.36,1.35,1.43,MCA,0.72,3.49,AdvTech_1_2,2017.0,Ashish
CIC042022-11909,83.33,Need Less Help,Improvement needed,3.42,1.33,1.43,B.E. / B.TECH CS,0.7,3.46,FullStack_DeepTech,2018.0,Ashish
CIC042022-11903,80.0,Need Less Help,Improvement needed,3.28,1.33,1.41,B.E. / B.TECH CS,0.73,3.47,FullStack_DeepTech,2017.0,Ashish
CIC052022-11994,51.67,Need Less Help,Improvement needed,3.35,1.3,1.45,B.E. / B.TECH CS,0.82,3.57,FullStack_DeepTech,2017.0,Ashish
CIC052022-12065,75.86,Need Less Help,Improvement needed,3.77,1.49,1.61,B.E. / B.TECH CS,0.73,3.82,AdvTech_1_2,2021.0,Sunil
CIC052022-11929,100.0,Need Less Help,Meets expectations,4.06,1.5,1.68,B.E. / B.TECH IT,0.77,3.95,FullStack_DeepTech,2021.0,Sunil
CIC052022-12003,45.98,Need Less Help,Improvement needed,3.91,1.47,1.51,BSc CS,0.78,3.76,FullStack_DeepTech,2020.0,Sunil
CIC052022-12100,94.12,Need Less Help,Meets expectations,4.0,1.49,1.57,MCA,0.77,3.83,FullStack_DeepTech,2020.0,Sunil
CIC052022-12091,97.06,Need Less Help,Meets expectations,4.0,1.52,1.58,B.E. / B.TECH CS,0.75,3.85,FullStack_DeepTech,2020.0,Sunil
CIC052022-12093,97.06,Need Less Help,Meets expectations,4.07,1.52,1.58,B.E. / B.TECH CS,0.74,3.84,AdvTech_1_2,2020.0,Sunil
CIC052022-11984,95.59,Need More Help,Improvement needed,3.82,1.43,1.52,M.E. / M.Tech Non IT,0.75,3.7,FullStack_DeepTech,2019.0,Sunil
CIC052022-12077,100.0,Need Less Help,Meets expectations,4.21,1.63,1.6,B.E. / B.TECH Non IT,0.94,4.17,FullStack_DeepTech,2020.0,Sunil
CIC042022-11678,93.55,Need More Help,Improvement needed,3.8,1.44,1.62,B.E. / B.TECH CS,0.76,3.82,FullStack_DeepTech,2019.0,Sunil
CIC042022-11841,84.75,Need More Help,Improvement needed,3.78,1.51,1.52,B.E. / B.TECH Non IT,0.76,3.79,StdTech,2018.0,Sunil
CIC052022-12089,95.16,Need Less Help,Meets expectations,4.04,1.43,1.59,B.E. / B.TECH Non IT,0.79,3.81,AdvTech_1_2,2017.0,Sunil
CIC052022-12085,95.16,Need More Help,Improvement needed,3.8,1.5,1.56,B.E. / B.TECH Non IT,0.94,4.0,FullStack_DeepTech,2019.0,Sunil
CIC012022-10872,83.87,Need Less Help,Meets expectations,4.22,1.59,1.56,M.E. / M.Tech CS/IT,0.98,4.13,AdvTech_1_2,2019.0,Sunil
CIC052022-11993,57.47,Need Less Help,Meets expectations,4.09,1.55,1.63,B.E. / B.TECH IT,0.94,4.12,FullStack_DeepTech,2020.0,Sunil
CIC052022-12146,63.33,Need Less Help,Meets expectations,3.9,1.22,1.6,M.E. / M.Tech CS/IT,0.9,3.72,FullStack_DeepTech,2019.0,Ashish
CIC052022-12153,98.33,Need More Help,Improvement needed,3.49,1.18,1.56,B.E. / B.TECH Non IT,0.82,3.56,FullStack_DeepTech,2021.0,Ashish
CIC052022-12104,81.67,Need Less Help,Meets expectations,3.98,1.33,1.6,MCA,0.86,3.78,AdvTech_1_2,2019.0,Ashish
CIC052022-12148,91.67,Need Less Help,Meets expectations,3.92,1.32,1.54,MCA,0.86,3.72,FullStack_DeepTech,2020.0,Ashish
CIC052022-12099,91.38,Need More Help,Improvement needed,3.98,1.5,1.57,B.E. / B.TECH,0.83,3.89,AdvTech_1_2,2020.0,Ashish
CIC022022-11324,75.0,Need Less Help,Meets expectations,3.92,1.25,1.51,M.E. / M.Tech CS/IT,0.83,3.59,FullStack_DeepTech,2021.0,Ashish
CIC062022-12166,88.24,Need Less Help,Meets expectations,4.22,1.59,1.71,PG Non IT,0.74,4.04,FullStack_DeepTech,2018.0,Sunil
CIC052021-8582,91.18,Need Less Help,Meets expectations,4.16,1.54,1.55,B.E. / B.TECH Non IT,0.74,3.84,FullStack_DeepTech,2020.0,Sunil
CIC042022-11757,86.67,Need More Help,Meets expectations,3.25,1.18,1.36,Diploma,0.63,3.17,BasicTech,2017.0,Sunil
CIC062022-12218,88.0,Need More Help,Improvement needed,3.57,1.28,1.35,B.E. / B.TECH Non IT,0.77,3.4,AdvTech_1_2,2018.0,Ashish
CIC052022-12035,92.0,Need More Help,Improvement needed,3.65,1.41,1.57,MCA,0.81,3.79,AdvTech_1_2,2017.0,Ashish
CIC062022-12178,83.33,Need No Help,Meets expectations,4.46,1.65,1.72,B.E. / B.TECH,0.89,4.26,FullStack_DeepTech,2019.0,Ashish
CIC052022-11947,100.0,Need Less Help,Meets expectations,4.28,1.74,1.66,B.E. / B.TECH Non IT,0.88,4.28,FullStack_DeepTech,2018.0,Ashish
CIC062022-12180,91.23,Need Less Help,Improvement needed,3.38,1.14,1.4,B.E. / B.TECH Non IT,0.85,3.6,AdvTech_1_2,2021.0,Ashish
CIC052022-11979,98.0,Need More Help,Improvement needed,3.73,1.44,1.55,B.E. / B.TECH CS,0.95,3.94,FullStack_DeepTech,2020.0,Ashish
CIC062022-12157,100.0,Need Less Help,Meets expectations,4.14,1.31,1.43,BSc Non IT,0.93,3.84,AdvTech_1_2,2019.0,Ashish
CIC062022-12157,100.0,Need Less Help,Meets expectations,4.14,1.305714286,1.428571429,BSc Non IT,0.9314285714,3.84,FullStack_DeepTech,2019.0,Ashish
CIC062022-12227,100.0,Need Less Help,Meets expectations,4.34,1.6875,1.59,B.E. / B.TECH Non IT,0.94,4.22,FullStack_DeepTech,2018.0,Ashish
CIC052022-11948,100.0,Need More Help,Improvement needed,3.92,1.511111111,1.611111111,B.E. / B.TECH Non IT,0.7733333333,3.9,FullStack_DeepTech,2017.0,Nagendra
CIC052022-11965,70.97,Need More Help,Improvement needed,3.36,1.4875,1.49,B.E. / B.TECH Non IT,0.76,3.74,FullStack_DeepTech,2018.0,Nagendra
CIC052022-12092,90.32,Need Less Help,Improvement needed,4.16,1.537,1.419,B.E. / B.TECH IT,0.9025,3.86,FullStack_DeepTech,2021.0,Nagendra
CIC062022-12167,100.0,Need Less Help,Improvement needed,4.11,1.377142857,1.484285714,B.E. / B.TECH,0.625,3.49,BasicTech,2021.0,Nagendra
CIC052022-12109,75.81,Need No Help,Meets expectations,4.505,1.7075,1.6475,B.E. / B.TECH Non IT,0.86875,4.22,FullStack_DeepTech,2020.0,Nagendra
CIC062022-12159,75.81,Need No Help,Meets expectations,4.505,1.73,1.655,B.E. / B.TECH Non IT,0.85,4.24,FullStack_DeepTech,2019.0,Nagendra
CIC062022-12210,98.39,Need Less Help,Improvement needed,3.98,1.568,1.564,B.E. / B.TECH CS,0.70375,3.84,FullStack_DeepTech,2017.0,Nagendra
CIC052022-12117,44.07,Need Less Help,Meets expectations,3.73,1.61,1.375,B.E. / B.TECH,0.7,3.69,FullStack_DeepTech,2022.0,Gunjan
CIC052022-12121,88.1,Need Less Help,Improvement needed,3.7725,1.515714286,1.481428571,BSc,0.55,3.55,AdvTech_1_2,2018.0,Nagendra
CIC062022-12251,96.72,Need Less Help,Improvement needed,4.22,1.457777778,1.7,B.E. / B.TECH Non IT,0.8933333333,4.05,FullStack_DeepTech,2019.0,Nagendra
CIC062022-12246,90.16,Need Less Help,Improvement needed,3.6,1.326666667,1.384444444,B.E. / B.TECH CS,0.82,3.53,AdvTech_1_2,2020.0,Nagendra
CIC062022-12228,81.97,Need Less Help,Improvement needed,4.22,1.5725,1.64,B.E. / B.TECH Non IT,0.9025,4.12,AdvTech_1_2,2016.0,Nagendra
CIC062022-12222,95.08,Need Less Help,Improvement needed,3.6,1.312222222,1.403333333,B.E. / B.TECH Non IT,0.8733333333,3.59,FullStack_DeepTech,2019.0,Nagendra
CIC062022-12170,98.36,Need Less Help,Improvement needed,4.28,1.533333333,1.72,B.E. / B.TECH CS,0.84,4.09,FullStack_DeepTech,2019.0,Nagendra
CIC052022-12097,100.0,Need More Help,Unsatisfactory,3.33,1.38,1.371428571,B.E. / B.TECH,0.7714285714,3.52,BasicTech,2018.0,Sunil
CIC112021-10232,85.0,Need More Help,Improvement needed,3.67,1.258333333,1.568333333,B.E. / B.TECH,0.83,3.66,FullStack_DeepTech,2019.0,Ashish
CIC062022-12269,68.33,Need More Help,Improvement needed,3.05,1.253333333,1.208333333,BCA,0.5833333333,3.05,BasicTech,2018.0,Ashish
CIC062022-12294,90.38,Need Less Help,Improvement needed,3.325,1.2075,1.476666667,B.E. / B.TECH IT,0.74,3.42,FullStack_DeepTech,2022.0,Ashish
CIC062022-12261,76.92,Need Less Help,Meets expectations,3.575,1.316875,1.49,MSc Non IT,0.775,3.58,AdvTech_1_2,2021.0,Ashish
CIC062022-12252,75.0,Need No Help,Exceeds expectations,3.935,1.58125,1.685,MSc CS/IT,0.82,4.09,FullStack_DeepTech,2022.0,Ashish
CIC062022-12174,100.0,Need Less Help,Improvement needed,3.5,1.3125,1.41,B.E. / B.TECH CS,0.7125,3.44,FullStack_DeepTech,2017.0,Ashish
CIC062022-12254,98.08,Need Less Help,Meets expectations,3.68,1.33625,1.5325,BSc Non IT,0.725,3.59,FullStack_DeepTech,2021.0,Ashish
CIC062022-12179,64.15,Need Less Help,Improvement needed,3.74,1.328,1.452,BSc Non IT,0.696,3.48,AdvTech_1_2,2019.0,Gunjan
CIC062022-12317,62.26,Need More Help,Improvement needed,2.87,1.12,1.134,B.E. / B.TECH CS,0.574,2.83,BasicTech,2020.0,Gunjan
CIC062022-12303,58.49,Need More Help,Improvement needed,2.66,1.148,1.106,B.E. / B.TECH Non IT,0.518,2.77,BasicTech,2020.0,Gunjan
CIC062022-12274,96.77,Need Less Help,Meets expectations,4.1,1.65,1.54,B.E. / B.TECH CS,0.82,4.01,FullStack_DeepTech,2021.0,Sunil
CIC062022-12337,93.55,Need More Help,Improvement needed,3.74,1.595,1.5,B.E. / B.TECH CS,0.77,3.87,FullStack_DeepTech,2018.0,Sunil
CIC062022-12338,77.55,Need More Help,Improvement needed,3.43,1.525,1.445,B.E. / B.TECH,0.715,3.69,BasicTech,2021.0,Sunil
CIC062022-12298,89.06,Need Less Help,Improvement needed,3.83,1.295,1.6275,MSc CS/IT,0.88,3.8,FullStack_DeepTech,2020.0,Ashish
CIC052022-12046,87.5,Need Less Help,Meets expectations,4.035,1.19125,1.49,B.E. / B.TECH,0.835,3.52,FullStack_DeepTech,2018.0,Ashish
CIC062022-12306,95.65,Need Less Help,Meets expectations,4.46,1.704444444,1.86,B.E. / B.TECH Non IT,0.9466666667,4.51,FullStack_DeepTech,2018.0,Gunjan
CIC062022-12316,72.06,Need More Help,Improvement needed,3.4225,1.08,1.335,B.E. / B.TECH,0.755,3.17,BasicTech,2018.0,Ashish
CIC062022-12339,94.2,Need Less Help,Meets expectations,4.46,1.44875,1.57875,B.E. / B.TECH Non IT,0.865,3.89,FullStack_DeepTech,2020.0,Gunjan
CIC062022-12334,57.97,Need No Help,Exceeds expectations,4.76,1.72,1.79,MSc CS/IT,0.95,4.46,FullStack_DeepTech,2017.0,Gunjan
CIC062022-12371,87.04,Need Less Help,Improvement needed,3.54,1.273333333,1.67,B.E. / B.TECH,0.7333333333,3.68,FullStack_DeepTech,2017.0,Gunjan
CIC062022-12379,57.97,Need No Help,Exceeds expectations,4.76,1.84,1.83,M.E. / M.Tech CS/IT,1.0,4.67,FullStack_DeepTech,2019.0,Gunjan
CIC062022-12313,94.2,Need More Help,Improvement needed,3.5,1.4075,1.4225,B.E. / B.TECH,0.69875,3.53,FullStack_DeepTech,2018.0,Gunjan
CIC062022-12326,96.23,Need Less Help,Meets expectations,4.04,1.511111111,1.612222222,MCA,0.7933333333,3.92,FullStack_DeepTech,2019.0,Nagendra
CIC062022-12331,100.0,Need More Help,Improvement needed,3.85,1.427777778,1.58,B.E. / B.TECH CS,0.7577777778,3.77,FullStack_DeepTech,2021.0,Nagendra
CIC062022-12265,96.23,Need More Help,Improvement needed,3.41,1.41125,1.4975,B.E. / B.TECH CS,0.745,3.65,FullStack_DeepTech,2022.0,Nagendra
CIC062022-12259,84.75,Need Less Help,Meets expectations,3.8,1.47,1.44375,B.E. / B.TECH,0.6825,3.6,FullStack_DeepTech,2019.0,Gunjan
CIC062022-12343,94.34,Need More Help,Improvement needed,3.44,1.381875,1.42625,B.E. / B.TECH IT,0.7825,3.59,FullStack_DeepTech,2020.0,Nagendra
CIC062022-12411,62.69,Need Less Help,Improvement needed,3.56,1.375,1.46,B.E. / B.TECH,0.76,3.6,BasicTech,2016.0,Gunjan
CIC062022-12304,92.86,Need Less Help,Improvement needed,3.73,1.312857143,1.491428571,B.E. / B.TECH,0.7771428571,3.58,AdvTech_1_2,2021.0,Gunjan
CIC042022-11772,93.22,Need Less Help,Improvement needed,3.22,1.357142857,1.321428571,M.E. / M.Tech Non IT,0.6857142857,3.36,BasicTech,2018.0,Sunil
CIC062022-12404,96.61,Need Less Help,Meets expectations,4.04,1.706428571,1.502857143,B.E. / B.TECH Non IT,0.7942857143,4.0,FullStack_DeepTech,2018.0,Sunil
CIC062022-12412,88.14,Need Less Help,Meets expectations,4.04,1.6735,1.47,MCA,0.76,3.9,AdvTech_1_2,2018.0,Sunil
CIC062022-12305,93.22,Need Less Help,Meets expectations,4.09,1.592916667,1.56,B.E. / B.TECH Non IT,0.84,3.99,FullStack_DeepTech,2020.0,Sunil
